id_site,site_type,latitude,longitude,water_temp,water_salinity,water_ph,dis_oxig,enterococoe,Timestamp,Hour,status
8.045614242501632,2.511403560625408,26.048921899217177,-111.33139775972721,31.006237120558442,31.971666765188274,8.009771928787492,5.94,417.52980423484007,1411516800.0,10.443976656583715,0.0
16.086639338311286,3.0,25.976180321867993,-111.35036510587159,31.70989170082711,33.20433196691556,7.929458504135555,6.33,245.6101229775992,1406678400.0,11.430746500067015,0.0
10.956907113263227,3.0,26.003880940490223,-111.34740057344968,28.48721004186843,32.171657238431564,8.284375765711584,5.94,8597.69394462007,1411516800.0,9.86844373777017,0.0
18.322814835898587,3.0,25.965954710894255,-111.34201857482786,26.948393832607135,28.89813829760826,7.240760494529953,6.01,8944.904075602648,1412726400.0,9.124055970826415,0.0
11.235003972511889,3.0,25.95739352790407,-111.32892714211468,27.669457759503295,32.55299920549762,8.00188989671469,6.584790452866356,9600.0,1403718507.83897,9.418296477706125,0.0
12.623367422864684,2.0,25.919458607283335,-111.32652475983193,27.5,32.68385860383706,7.737328931358737,5.973116837114324,380.51000889934363,1442747112.7790508,7.810267600359172,0.0
13.84990207114841,3.0,25.83950398500476,-111.32966088252115,28.736003917154065,30.187056798733924,7.933902546150141,6.33,6496.062674465018,1405432488.3090522,8.021234890433275,0.0
17.48231435293316,3.0,25.980900121677884,-111.34811535279532,21.050713513408464,33.37035371294134,7.9266816583527975,6.9,9600.0,1403049600.0,12.015487623528877,0.0
13.243229277396155,3.0,26.006159468434788,-111.34304764644139,28.0,31.0,6.74,6.33,724.7281376231617,1564099200.0,9.49510666844401,0.0
12.662669632270202,2.7337330367729797,26.01150706344804,-111.32079314910865,30.53253392645404,33.46746607354596,7.35,6.01,578.1472391459666,1507605361.7406404,9.706121802095055,0.0
21.288440983882122,3.8098267759869024,25.988448063006434,-111.34185445077368,28.196532295164637,31.738034644802617,7.287606928960524,6.01,9702.227651350628,1412726400.0,9.662601584769876,0.0
13.22733420174291,2.677266579825709,25.996372697791205,-111.32014107446383,30.645466840348583,33.51589986973856,7.224133966132026,5.9874086605878,685.002704876688,1506985643.3099144,9.303394234578798,0.0
7.0,3.0,26.014382941643312,-111.34023223299674,16.11985158269286,32.35955474807858,7.488912797153428,6.08,678.2059366922856,1516754917.423276,9.532084103140713,0.0
12.108053714841484,2.872579102120212,25.82624483254738,-111.31457192272346,16.0,32.87257910212021,7.58,6.08,302.0132303505151,1516320000.0,8.118416421642998,0.0
11.764311946020458,3.0,25.854136192068182,-111.31921122920987,28.0,32.0,6.74,6.33,713.3523440147433,1564099200.0,10.744322027603085,0.0
6.593293753950186,2.5932937539501855,26.015233516749802,-111.34018614614979,16.5,33.796646876975096,7.2,6.08,954.3569697177954,1518134400.0,9.529105833860024,0.0
8.130531301428297,2.304361614489757,25.948109868901998,-111.33066100088573,16.34781919275512,33.347819192755125,7.315657413506107,6.08,646.4708978624699,1517582166.2866697,8.983312191115706,0.0
17.445514562601296,3.0,26.005027840577533,-111.33826824774492,26.911868072139384,31.616048820998785,7.317461081830429,6.01,10112.0,1414454400.0,10.946806287572596,0.0
13.466876190044562,3.0,25.81296628121574,-111.31285593218954,26.121956000090645,31.864458412669634,7.327108317466073,6.01,10022.079784054184,1412726400.0,7.678566243287928,0.0
16.12580109369567,2.387419890630433,25.91868682876633,-111.316793924897,27.52643436908391,31.945032043747826,7.329370994531522,6.01,8297.0,1412726400.0,8.741840334912313,0.0
13.292334509147603,3.0,25.977143628040135,-111.33959087268188,29.925034139901875,30.12923345091476,7.6733581904819115,6.33,8564.996029044614,1405468800.0,9.19886526944075,0.0
16.02046666346367,3.463112820266436,26.056077755332204,-111.33351927117435,22.69695394702775,28.141408719895153,7.44106615392007,6.5477439484691,1074.9519180886643,1393238943.802183,12.834491538079643,0.0
6.202310425162066,2.2023104251620658,26.014015994663954,-111.33958833264008,24.142600710542137,34.480924170064824,6.720462085032413,8.172026068721246,10112.0,1463616000.0,10.747013230440977,0.0
7.863152238744988,3.0,25.99384065073593,-111.33943867062696,27.5,32.350677014928856,8.027654805977381,5.94863152238745,255.52464477431607,1442142675.2955074,8.991731343305363,0.0
20.89673318909902,2.896733189099022,25.98188797479942,-111.33481365531537,27.470642430122396,32.189673318909904,7.32793466378198,6.01,9052.049345221376,1412726400.0,9.39002415116801,0.0
18.891683958678804,2.8594455972452537,26.00284747808658,-111.33766753950518,24.691979483922974,34.20483575421503,6.78188911944905,6.911959946782293,4797.379409463096,1463360978.091642,10.485944559724526,0.0
18.739898553409954,3.0,25.971433800663295,-111.34129966152678,26.469818961733075,32.04932657022733,7.304932657022733,6.01,8899.45557390444,1414454400.0,10.556874235492549,0.0
21.813503915379414,3.0,25.949533364608545,-111.35218949669984,31.67667737509738,33.42508031323035,7.916441601410343,6.33,208.97963516051038,1406678400.0,10.773454946496535,0.0
8.294174854409047,3.0,26.031253878181847,-111.3413245616274,19.920868909213873,31.8,7.4776504912645425,6.08,445.85344885593133,1389052884.026156,12.69949025807691,0.0
7.893818554179581,2.126254570278639,26.011837866459246,-111.33904227268073,24.87374542972136,31.0,6.7,6.9,5268.829083054495,1497484800.0,9.627020604819402,0.0
17.761199944887153,2.1865666712594036,25.853562143986338,-111.31829293198037,26.365670675668433,32.11865666712594,7.323059666988158,6.01,8158.754096596782,1412726400.0,8.017536122210226,0.0
6.645223362577428,2.645223362577428,26.009696612812782,-111.33871572000447,16.5,33.5,7.2,6.08,714.7973890636955,1518134400.0,9.36397021832301,0.0
11.941100390845076,3.0,25.75638339429436,-111.26464039975096,26.9,32.686299869718304,7.3,6.01,1049.4394577323924,1445644800.0,7.629065102053993,0.0
8.234985193507304,3.0,26.030765409868337,-111.34056701242211,28.0,31.765014806492694,6.74,6.33,1286.010225669021,1564099200.0,8.883420861839596,0.0
16.749180504679575,3.0,25.945282401229807,-111.34473099587011,26.541871630375557,26.957322622438145,7.1883060168226525,6.01,8830.81558658927,1412726400.0,8.84429875638748,0.0
9.570884002778358,3.0,26.072266539896674,-111.32576984209969,18.42911599722164,32.28353601111343,7.03,6.918353601111344,7317.757294340216,1488931200.0,10.468902400740896,0.0
13.512026068578596,3.0,26.002865632555636,-111.34398186888892,23.457556953966815,33.25783006106163,7.956867975575347,6.697407837012829,9600.0,1403479521.8953495,11.733030495537944,0.0
9.457983211220752,2.9583651626162952,26.048025952620684,-111.32763467529861,24.316577544674374,32.54579832112208,7.758743315850578,6.9,1411.7016938248107,1402012800.0,10.313311682303356,0.0
8.423307115883224,2.605826778970806,26.055483085390343,-111.32994260350928,34.0,33.21165355794161,6.82,6.09,763.1560571602674,1502451208.0718431,10.51058267789708,0.0
7.087198506703864,2.155314072386266,25.98007594620939,-111.33488128204039,16.0,32.15531407238627,7.58,6.08,454.07341665411155,1516320000.0,9.25408605205508,0.0
11.693797301304572,3.0,26.025146207869813,-111.33766248493477,28.0,31.0,6.74,6.33,548.0928923487213,1564099200.0,9.192598520730892,0.0
10.081189489335573,3.0,26.053531930449015,-111.31664481470229,17.918810510664425,33.67524204265771,7.001583678732549,7.020988934064762,7696.928484320773,1488931200.0,10.320820651148312,0.0
10.88299388230618,3.0,25.875687757017694,-111.32149398842941,16.176417176474484,33.35283435294897,7.445922945879391,6.08,549.8579609472478,1516960182.6499906,8.504723921581617,0.0
8.430512597379144,2.486102519475829,25.871491216257446,-111.28854059122214,23.195571364164476,34.011117984419336,7.486930182329876,7.756819044422949,5320.973568046232,1461558036.373547,9.930800926847411,0.0
11.33640996622663,3.0,25.90266118505376,-111.33392859533214,27.5,32.15220514478705,7.615825675433128,5.983364099662266,358.23383757270176,1443000073.77452,7.7512821549190605,0.0
20.82081607470434,2.820816074704339,25.96774651431555,-111.33290935041789,24.17918392529566,31.17918392529566,6.7,6.9,10112.0,1497484800.0,9.299625451615205,0.0
12.477179782042679,3.0,25.901391522142344,-111.32927569664683,26.96887060292793,32.30456404359146,7.9695933256668905,6.726398495152866,9600.0,1403418000.6671283,8.316900593255491,0.0
9.246740396094232,3.0,26.06425468237026,-111.32720644656452,20.753259603905768,31.753259603905768,9.765456344546807,7.627402211882827,474.43224671704945,1556841600.0,8.385506402603845,0.0
10.286218167162943,3.0,26.008070566664276,-111.3467052366848,25.732390422665326,32.75719954380583,7.928568909164186,6.9,9270.743321882765,1403049600.0,11.190540225410292,0.0
16.097852478196916,3.506989462728351,26.041353355226256,-111.33661868310445,23.392356144133807,27.794783244446023,7.4279031611814945,6.592059357355635,605.8274910885409,1393398163.3623486,13.058620337364966,0.0
11.674253798342557,3.0,26.02538569395511,-111.33759456009426,24.127413111187845,32.42359274861878,7.84932942679558,6.9,820.0357078729267,1402012800.0,10.912375633057094,0.0
21.0,3.0,26.001124,-111.337404,28.958048168412912,30.346861246694456,7.935600075597003,6.457029187004169,9600.0,1403989630.6936839,12.340666540671661,0.0
12.468563118773687,3.0,25.775944173738683,-111.28130857359533,26.9,32.51047896040877,7.3,6.01,857.4430247663781,1445644800.0,7.766791481013129,0.0
11.542091435948551,3.0,25.943548858119982,-111.32901331085692,30.111344612996913,31.230637939463666,8.028316342562059,6.33,3353.668125714634,1406063417.2398152,10.300837973796572,0.0
20.365221909364266,2.9576814606242845,26.001642909929824,-111.33748334726134,24.042318539375714,31.0,6.7,6.9,9877.42833624041,1497484800.0,9.58544926030212,0.0
13.592113177937197,3.0,25.845627243294242,-111.33069769999673,27.5,32.02719245480419,7.356424343718688,6.005241320409267,420.95645166552976,1443540128.5952458,6.977883975177389,0.0
10.07229129024855,3.0,26.056747650617076,-111.31743646078046,17.969893386615574,32.92770870975145,6.63,6.8,10112.0,1495065600.0,10.529108962625932,0.0
6.012981037531335,2.0129810375313353,26.01342642295087,-111.3392988480064,19.5,32.506490518765666,7.23,6.74,3109.6327521133353,1449705600.0,9.870560977926068,0.0
13.896948455604683,3.0,25.9472792930682,-111.34417100994462,27.150915463318597,33.00807903796706,7.989554776705504,5.94,10112.0,1411516800.0,8.967312828719693,0.0
16.67488119616566,3.0,25.859020650121643,-111.33680828692137,29.524439715261202,31.03620841865798,7.916625594019171,6.33,4744.248539573457,1405792353.6294882,8.589845101035024,0.0
6.38833454306916,2.3883345430691603,26.014595273767117,-111.33987276351635,27.542033744643515,32.37183418014841,8.042816581985159,6.9,8945.656294928465,1403049600.0,11.08802763664193,0.0
16.165693926978445,3.0,26.006433449298484,-111.3385794269909,26.955747636789308,31.40579257371789,7.316546924233556,6.01,10112.0,1414454400.0,10.969660227494431,0.0
8.268438923392049,3.0,26.03196318721313,-111.3400305818634,30.6502997929537,32.73893664596477,7.989528281573126,6.33,9974.559271223272,1405468800.0,10.67025452036051,0.0
8.371909334750526,3.0,26.03360616242422,-111.34052906582284,30.341741067587844,32.323540531136686,7.807517172752284,6.33,9774.492278713898,1405468800.0,10.65123626609979,0.0
1.8390285929979262,1.0,25.943790218631946,-111.32074216356956,26.55935239533195,32.27967619766598,6.74,6.33,642.3839821962138,1559865600.0,9.769109543581433,0.0
12.318947413375469,3.0,26.017485618396496,-111.33983523880285,28.781206017221095,31.888796982848117,8.208273689605056,5.94,8169.467492485815,1411516800.0,9.960060143739812,0.0
13.881107597177497,3.0,25.8364942971602,-111.32999293893968,26.144478796818525,32.00990770023521,7.930198154004704,6.9,9590.865100383138,1403049600.0,7.044607241850308,0.0
9.297415602741438,3.0,26.06161244484676,-111.33105789742935,19.685107333355763,31.8,7.537844936164486,6.08,970.5483602337721,1390526444.0373065,12.35671633573001,0.0
20.98213638781229,3.0,26.00115316990458,-111.33741352405355,28.010274824802888,32.20082447440867,8.010082447440865,5.94,1020.5100250274554,1411516800.0,9.683951689139832,0.0
12.291882813396214,3.0,26.009271933707158,-111.33481311556366,17.54162343732076,33.770811718660376,7.282107109473584,6.627039671693965,4909.138825237717,1486515372.1640553,9.406833489123278,0.0
10.030583094423807,2.4478425660470897,25.9725956033993,-111.34307088300672,24.55215743395291,31.44784256604709,6.7,6.9,2807.6351877367965,1497484800.0,9.200418852821146,0.0
10.982400840087266,2.0,25.942729506029398,-111.32968467541086,32.0,32.177942887145974,6.96,5.94,983.0,1505347200.0,8.697249427799552,0.0
14.870382759599899,3.0,25.893507559466645,-111.33968019757329,26.9,32.435191379799946,7.3,6.01,4987.011160445452,1445644800.0,8.420528304883304,0.0
20.0,2.0,25.814849,-111.31232,23.890873619949694,32.99160566307305,6.61167886738539,6.039672996493657,9280.28909727813,1493301968.9497342,8.321896869722952,0.0
10.052683592019681,3.0,25.88095092851198,-111.27914020259448,23.889458340354192,32.28946328159606,7.7921073436807875,6.9,5562.537469187881,1402012800.0,8.247258760158507,0.0
9.289403638928682,3.0,26.01398558068913,-111.34025134785807,24.439940857243627,34.75094135059438,6.868552981805356,6.795094135059438,9330.822772631263,1463616000.0,10.806706095170917,0.0
15.718613953792158,3.0,26.040373820717406,-111.33090501440715,30.708308143608008,32.5360882029405,8.005198739957994,5.94,632.5414647150425,1411516800.0,10.2674866384442,0.0
6.027694695205362,2.0276946952053616,26.01347224128087,-111.33932134518898,27.075538939041074,32.0390716705482,7.319723053047946,6.01,10112.0,1414454400.0,11.068512979680357,0.0
7.50469724147495,2.2149567487821358,25.967284441045443,-111.33319249965824,16.392521625608932,33.392521625608936,7.281683564537212,6.08,694.2130961503394,1517744382.4750097,9.120399651867391,0.0
20.111381504626323,3.0,26.00772797030712,-111.3363105145497,28.833867635500482,35.2,6.909804125105143,5.513818964667746,6164.148565196242,1469108057.8605456,9.977254291351235,0.0
9.242158460298555,3.0,26.05267304814192,-111.32908483556983,32.02932436728455,32.21928051323381,8.06515683079403,6.33,9563.83766992875,1405468800.0,10.254781726812592,0.0
11.003558550259458,3.0,25.72166165790541,-111.235001391151,26.639510699339326,31.693861500802434,7.3597953833600815,6.01,9605.197546916492,1412726400.0,7.117926986550224,0.0
20.0,2.0,25.814849,-111.31232,31.758833902497077,31.248233219500584,6.800141342439954,6.1495759726801404,1101.280033031159,1501568268.548846,8.551413424399533,0.0
6.562958960128919,2.1407397400322297,26.02316558231562,-111.33711005986636,21.968153351832406,32.91407397400322,6.63,6.8,10112.0,1494026238.789543,10.582839272674187,0.0
14.50010376198652,3.0,25.929448802688682,-111.3475024077046,26.91926511011982,33.07857587551371,8.032856549931505,5.94,10112.0,1411516800.0,8.740453955764792,0.0
8.565189752421572,3.0,26.042588053895702,-111.33527218231993,28.0,31.434810247578426,6.74,6.33,834.9507981921313,1564099200.0,8.789862903480554,0.0
10.211983077325941,3.0,25.895917220104188,-111.32371546006534,16.232334743556173,33.23233474355617,7.40342559489731,6.08,455.29176099958914,1517163096.3174167,8.567203948623947,0.0
6.578065724779835,2.5780657247798353,26.015186096666966,-111.34016286249319,20.052733900538414,33.0,7.377676996327058,6.461523378354691,1289.2743267582139,1450981529.2482657,9.948667291136248,0.0
17.303137989182453,3.2878922486478066,25.951873412858617,-111.34687138334861,26.844277691457254,26.786456515669865,7.173183837297171,6.01,8963.678808280321,1412726400.0,8.984364522881563,0.0
20.78792900006163,2.985861933337442,26.001297360973417,-111.337430508875,28.48908638999445,35.09434477333498,6.817493175331156,5.642441498663051,2012.8489752350342,1469689652.1081526,9.688988559998357,0.0
9.92688586816308,2.0,25.957697990028038,-111.33171722027716,22.7,32.9,6.63,6.8,7332.886772731444,1493856000.0,9.787997147011213,0.0
6.416732488011144,2.4167324880111445,26.014683704967666,-111.33991618397417,20.2640804407054,33.0,7.434143629196099,6.355043442087355,1185.3757222791771,1451469400.9562542,9.865311785472425,0.0
21.362301846307776,3.795287730788472,26.00398800282928,-111.34532991587386,28.92751248658945,30.634608034555736,8.459455374625774,5.94,10112.0,1411516800.0,9.905793702594888,0.0
6.201532339451781,2.050383084862945,26.01688696941787,-111.33850254627919,32.100766169725894,32.100766169725894,6.952946368119187,5.947557462729442,956.0954326831873,1505225313.2410996,9.331324958907448,0.0
22.65488668930291,3.9734528222540697,26.0265499931572,-111.34415475681577,26.2116908930908,24.109722704192848,7.288495096878698,7.0631873504766105,773.6635105289383,1395012880.612049,13.625518541160474,0.0
19.37784931839084,2.1036917802681936,25.816703838565438,-111.3141224742164,26.9,32.89630821973181,7.3,6.01,524.0770549329517,1445644800.0,7.79320490844508,0.0
7.94857861722072,2.6495262057402402,26.04246528823099,-111.33214785178718,20.350879329519714,32.5,7.457334172009085,6.311312704211442,1361.9896679750664,1451669767.2461586,10.375462194496523,0.0
11.707689256572165,3.0,25.92123679648693,-111.31652265927774,27.138459504381444,32.0,6.74,6.33,721.1084032186857,1564099200.0,10.1199971353372,0.0
11.774874224576992,3.0,25.903056537317806,-111.33512934005766,27.5,32.148341718361536,7.607809065600183,5.984040199286731,349.47838616669503,1443016763.776678,7.770402074281701,0.0
12.762566967283123,3.0,25.865221915198738,-111.33166609911832,26.39991288195081,32.141420918024785,7.942374330327168,6.9,9302.132191410294,1403049600.0,7.682610064167146,0.0
9.587435972075081,3.0,26.07267565492178,-111.32569648377176,18.41256402792492,32.349743888300324,7.03,6.924974388830032,7355.528888275334,1488931200.0,10.473316259220022,0.0
7.533229810710974,2.1533229810710974,26.007098531192238,-111.3413258617973,23.620528571292706,32.554003105678675,7.984599689432133,6.9,731.1239752686986,1402012800.0,11.29466252576177,0.0
15.738524131743851,3.0,25.959284857372943,-111.3513522133353,28.40044164193184,31.6229517365123,8.487884961681187,5.94,7086.266632245441,1411516800.0,9.21184390319935,0.0
10.0,3.0,26.082873,-111.323868,21.096564413801513,33.275272158471985,6.766462603080722,6.898935387233523,9492.800938521223,1492175872.43087,11.351984074347893,0.0
18.60131456535053,3.0,26.018950375963378,-111.33445230854151,28.31081451206417,35.121806231224085,6.781651899408688,5.763018010466925,1786.2463513899352,1469664000.0,9.897761273703512,0.0
6.135758374998247,2.0339395937495617,26.015744360550876,-111.33875595692074,17.67648588749772,32.030545634374604,6.63,6.8,10112.0,1495024546.6674006,9.608566099478193,0.0
14.27366638156923,3.0,25.857248476798013,-111.33464076252265,28.84767654407477,30.15473327631385,7.935473327631384,6.33,7030.527343135506,1405468800.0,8.15384419736,0.0
20.0,2.0,25.814849,-111.31232,23.574507116314475,32.967269778178036,6.616546044364393,6.241660841122296,6869.0896218798725,1493449152.3815792,8.192105483616196,0.0
11.254997420237551,3.0,25.956492147305497,-111.32893275227612,30.607581764557516,31.307801135095477,8.006860072233348,6.33,8156.801651047967,1405468800.0,9.234267904952642,0.0
12.354772198708858,3.0,25.982197247876833,-111.33917281669602,30.478205187643418,31.18174260043038,8.002904556025824,6.33,9099.02068499281,1405468800.0,9.459335993663291,0.0
14.094689411710545,3.0,25.87685265558728,-111.32220605666612,18.547344705855274,30.773672352927637,7.02041583528816,6.077528805885197,4858.692051107293,1488931200.0,8.433141294098691,0.0
10.780148823370991,3.0,25.93449234680942,-111.33755514373607,27.5,32.2146567451086,7.745412746100347,5.972435069605995,310.35252038592563,1442730282.861131,8.204212874252095,0.0
12.263466935212247,3.0,25.995719187922464,-111.34875514934508,27.501677304464685,32.253293336690156,7.337365330647877,6.01,6815.755553373774,1412726400.0,9.663573313192414,0.0
8.220119065070776,3.0,26.041912639887293,-111.33317737536704,20.299177987621356,32.694970233732306,7.4435208363873855,6.337360708526645,857.6013589866983,1451550420.026387,10.46152877405877,0.0
15.087408032636642,3.0,25.908660372542705,-111.34216795827811,23.027198227475118,32.76118562284565,7.913688879510451,6.9,9600.0,1403049600.0,9.658001547442357,0.0
1.5370984884770742,1.0,25.97200578818616,-111.32943372484503,26.358065658984717,32.17903282949236,6.74,6.33,624.9726795021779,1559865600.0,9.492340281103985,0.0
9.411486540534138,3.0,26.065064288459833,-111.32989055248744,19.658300662974476,31.8,7.544689192432048,6.08,1030.207460699354,1390693991.4307365,12.317742098650838,0.0
21.917728870749748,3.458864435374874,26.012086271361106,-111.34075554583598,27.423232920817327,31.465816903400203,7.287879489523759,6.01,9879.814595700314,1414454400.0,11.281015843991558,0.0
9.678303531838836,3.0,25.94397275751261,-111.29662356421488,23.999900458107543,32.364339293632234,7.777132141273554,6.9,3966.9296526971193,1402012800.0,9.036576720373123,0.0
15.884516840511296,3.0,25.93392360289485,-111.34622138780591,24.0,31.852580526581452,6.7,6.9,2032.9469301141723,1497484800.0,8.801801183967003,0.0
13.767997720451277,2.5665456617771567,25.952693525330016,-111.3213733996752,30.30036301466853,32.5,7.180952808093091,5.979658196324401,580.1860344764416,1507060434.0812142,9.083030821109558,0.0
6.0887082685621765,2.0887082685621765,26.013662237548303,-111.33941463494264,23.502498689762827,32.61289984454922,6.633951232511788,7.693065896809068,2273.0685261718418,1461962552.2824793,10.441397191995682,0.0
1.0,1.0,25.9831025274439,-111.35139460455828,26.789074245268996,32.0,6.74,6.33,695.0015033944313,1559865600.0,9.894284144638194,0.0
9.0,3.0,26.058156,-111.3283,29.393283058399287,32.89928629165233,8.06143876726211,6.33,9600.0,1404433233.2880247,11.244133546604795,0.0
1.0,1.0,25.98739153502394,-111.35068155899584,26.70250807282247,32.0,6.74,6.33,683.9210333212764,1559865600.0,9.796175815865467,0.0
21.56760975812202,3.0,25.943579538526112,-111.35516017458629,26.35533219485118,27.010770729784078,7.18864780483756,6.01,7133.676244253936,1412726400.0,8.780175609536782,0.0
7.460070818769781,2.4866902729232603,26.035175123518776,-111.33393562749357,20.13756425752947,32.5,7.400341595523141,6.418784419870648,1805.2290771028852,1451177351.38532,10.247907380456555,0.0
11.902318803796462,2.6748067663502946,25.954873428437985,-111.33392393862471,27.322621262046578,32.16748067663503,7.35723647364452,6.01,7796.968186134432,1412726400.0,9.197449685346545,0.0
19.983200847394016,2.9322133898262677,26.001955199413953,-111.33753109989408,24.067786610173734,31.0,6.7,6.9,9736.258819807003,1497484800.0,9.586722663842021,0.0
13.058702240826902,3.0,25.800902309784764,-111.31206402129085,28.0,32.058702240826904,6.74,6.33,597.7503852238606,1564099200.0,11.315722661085264,0.0
6.1570741685628505,2.1570741685628505,26.013875128960905,-111.33951916640373,29.53569575490124,34.825659334850286,7.264604399089832,6.525707416856285,8126.34574134064,1471098406.1714127,10.127837681092808,0.0
12.832806879092043,3.0,25.81474216328018,-111.31168315334406,27.888537919394697,32.0,6.74,6.33,458.9559971715538,1564099200.0,11.176357569814197,0.0
15.0,3.0,25.922304,-111.347746,17.117314327072574,33.35335709115928,7.553017704773308,6.077067141823186,1205.6794485068904,1483969946.7147017,8.05968191992661,0.0
10.205769835983412,3.0,26.008509838973954,-111.30556127500206,22.967500786778437,32.71480714761493,6.63,6.8,10112.0,1494104899.1936054,10.827465235341034,0.0
8.921755979098737,3.0,25.981161490562016,-111.3381830162443,28.0,32.0,6.74,6.33,1388.1751305619596,1564099200.0,9.389370350037064,0.0
14.90347695761685,3.0,25.979227705315008,-111.3514921797358,21.455654468007396,33.276641157731895,7.905482615211916,6.9,9536.812859682672,1403049600.0,11.777316863363808,0.0
6.191772799235027,2.0958863996175134,26.014245717458973,-111.33976380163647,27.452190015831707,32.13835455984701,8.057534768049724,6.9,9555.796369776326,1403049600.0,11.110959840089247,0.0
12.981988581939744,3.0,25.89639732601698,-111.3282179758439,27.490994290969873,32.74549714548493,6.74,6.33,2855.2628518344163,1564099200.0,10.392834482803755,0.0
14.290709757405335,3.0,25.839730106274317,-111.3300228222631,25.960076825109535,32.0539889549467,7.932491797920617,6.9,9600.0,1403049600.0,7.186083316898789,0.0
11.78842256371645,3.0,25.853058760895202,-111.31905031012525,28.0,32.0,6.74,6.33,707.6284833737149,1564099200.0,10.755814755371508,0.0
10.567632588546687,2.304508839236446,26.009652112613285,-111.33870804592644,28.18387279019089,31.365410607083735,8.016954911607636,5.94,736.7584473022139,1411516800.0,9.880389162216341,0.0
6.596967497292276,2.0397978331528184,26.01289799896988,-111.33920437906285,27.05885660671721,32.10397978331528,7.32,6.01,10112.0,1414454400.0,11.059370397255316,0.0
9.520748814523003,2.952659198679727,26.046637651653167,-111.3275434939949,33.952659198679726,33.381647996699314,6.82,6.09,1348.8871934574106,1502870736.566723,10.131355838085604,0.0
20.17041220875855,3.0,25.990225981715724,-111.33883393282284,24.0,31.138264631873575,6.7,6.9,8801.804348366004,1497484800.0,9.45659075411589,0.0
12.454351254028936,3.0,25.996919324721215,-111.34765655405074,31.714432060932463,33.022717562701445,7.9521603046623195,6.33,261.9554193568698,1406678400.0,11.888566144023436,0.0
9.975042446906754,3.0,25.981470362708897,-111.34338810556208,26.775399193201753,30.60657258114035,7.2988435908241,6.01,8914.917295425896,1414454400.0,10.718066991785932,0.0
6.245013588195285,2.061253397048821,26.01764231480073,-111.33833502389808,29.740983117807023,34.7367520382293,7.319786378973889,6.498361854560724,9115.484212888434,1471330215.7818594,10.141524060529713,0.0
19.289455214708834,2.885963680980589,26.002522313343817,-111.33761781809817,24.114036319019412,31.22807263803882,6.7,6.9,10112.0,1497524210.951853,9.600438781186245,0.0
16.69436763972492,2.8264080900687705,25.945032240020442,-111.34563168370258,26.9,33.0,7.3,6.01,9243.813107523465,1445644800.0,8.576408090068771,0.0
15.472483880920386,3.0,26.042202992292605,-111.33060214016474,28.332023256208657,35.2,6.8043746336572815,5.846976157642991,3961.9373478332964,1469363112.8862562,10.293542765694822,0.0
17.557021877200736,2.488595624559853,25.86735104283708,-111.32962898859566,24.511404375440147,32.0,6.7,6.9,5482.0678616708365,1497484800.0,8.325730416373235,0.0
9.579792812306366,3.0,26.072486738941777,-111.32573035825585,20.420207187693634,31.420207187693634,9.71882900627711,7.637393784369191,379.17925568037924,1556841600.0,8.163471458462423,0.0
9.535080080030797,3.0,26.000411758307585,-111.34508302259329,29.893860674967293,32.3298273988457,7.957807028457099,6.33,9803.22960675952,1405468800.0,10.35775073884827,0.0
6.0,2.0,26.013386,-111.339279,25.0,31.819296576986634,6.7,6.9,6839.680463118455,1497626374.4485033,9.674298162182664,0.0
10.593640575814852,3.0,26.038627528383966,-111.33383881165271,28.0,31.0,6.74,6.33,422.67502564289316,1564099200.0,8.9778060171829,0.0
10.180284160457095,3.0,25.803692028309143,-111.26480259439484,27.5,32.10929544527239,7.526788048940204,5.990873297077332,286.0310822578267,1443185443.6764233,7.103142918626082,0.0
7.0,3.0,26.0165,-111.340808,16.02783222779857,32.11132891119428,7.558847506873088,6.08,703.6515130265386,1516420997.5882354,9.599072259073381,0.0
9.598074915554404,3.0,26.072938617687758,-111.32564933197426,20.152539023644767,31.8,7.591961498311088,6.08,718.6932852261243,1389801495.1280675,12.243942943407772,0.0
9.756321368396378,3.0,26.07549916276836,-111.32636168527652,19.57726447842685,31.8,7.565379282103783,6.08,1210.5560756713055,1391200484.8259006,12.199923532464572,0.0
6.4108306176832865,2.2054153088416433,26.015227753659076,-111.3403175798015,27.5,32.4,8.13,5.94,231.9888029551759,1441929600.0,9.098832790203325,0.0
1.0189908587733554,1.0,26.022849272510772,-111.3445933681901,26.0,32.0,6.74,6.33,588.8534772724207,1559865600.0,9.014243144080016,0.0
8.504469529570263,3.0,26.037617500199563,-111.33917251106915,27.495530470429735,32.0,6.74,6.33,1483.9094347848556,1564099200.0,8.840698268593108,0.0
16.622083064676104,3.0,26.005932203628397,-111.33846845923199,26.940100009211104,31.48077078919679,7.316872916474769,6.01,10112.0,1414454400.0,10.961510421464117,0.0
17.303882679795464,3.0,25.91221284182896,-111.33333774293102,23.289548881910882,34.18318994398247,7.638986313245875,6.997047206812564,2807.3837697401273,1461380588.2447402,10.52640083800146,0.0
6.007098240216286,2.1126884978258413,26.055954187302792,-111.3331967494781,22.661934506522478,31.44365575108708,8.364525206825729,7.0643744085650555,407.62467661417156,1558183214.9912872,8.378748922047238,0.0
20.331249017066572,2.220832678044382,25.838054649890598,-111.31589616438825,26.690834250737865,33.51166692878225,7.975458287463106,6.9,8189.0882353920915,1402012800.0,7.221318144788024,0.0
